InventoryID	Squib
1744	kfb&kfc_Ramaswami1999.pdf
1745	kfb&kfc_Ramaswami1999.pdf
1746	gau&knn_Ramaswami1999.pdf
1747	gau&knn_Ramaswami1999.pdf
1748	kfd&kfq_Ramaswami1999.pdf
1749	kfd&kfq_Ramaswami1999.pdf
1750	kfe&kff_Ramaswami1999.pdf
1751	kfe&kff_Ramaswami1999.pdf
1752	kxu&kfy_Ramaswami1999.pdf
1753	kxu&kfy_Ramaswami1999.pdf
1754	kru&kxv_Ramaswami1999.pdf
1755	kru&kxv_Ramaswami1999.pdf
1756	lbj&lmn_Ramaswami1999.pdf
1757	lbj&lmn_Ramaswami1999.pdf
1758	lep&njh_Ramaswami1999.pdf
1759	lep&njh_Ramaswami1999.pdf
1760	lus&mai_Ramaswami1999.pdf
1761	lus&mai_Ramaswami1999.pdf
1762	mal&mjt_Ramaswami1999.pdf
1763	mal&mjt_Ramaswami1999.pdf
1764	mni&nbi_Ramaswami1999.pdf
1765	mni&nbi_Ramaswami1999.pdf
1766	mar&mxj_Ramaswami1999.pdf
1767	mar&mxj_Ramaswami1999.pdf
1768	mrg&nmo_Ramaswami1999.pdf
1769	mrg&nmo_Ramaswami1999.pdf
1770	unr&nit_Ramaswami1999.pdf
1771	unr&nit_Ramaswami1999.pdf
1772	nep&ncb_Ramaswami1999.pdf
1773	nep&ncb_Ramaswami1999.pdf
1774	gdb&ori_Ramaswami1999.pdf
1775	gdb&ori_Ramaswami1999.pdf
1776	pck&pci_Ramaswami1999.pdf
1777	pck&pci_Ramaswami1999.pdf
1778	lae&peg_Ramaswami1999.pdf
1779	lae&peg_Ramaswami1999.pdf
1780	pan&bfw_Ramaswami1999.pdf
1781	pan&bfw_Ramaswami1999.pdf
1782	san&sat_Ramaswami1999.pdf
1783	san&sat_Ramaswami1999.pdf
1784	nsm&scl_Ramaswami1999.pdf
1785	nsm&scl_Ramaswami1999.pdf
1786	snd&srb_Ramaswami1999.pdf
1787	snd&srb_Ramaswami1999.pdf
1788	tam&nmf_Ramaswami1999.pdf
1789	tam&nmf_Ramaswami1999.pdf
1790	nst&tel_Ramaswami1999.pdf
1791	nst&tel_Ramaswami1999.pdf
1792	tcz&tcx_Ramaswami1999.pdf
1793	tcz&tcx_Ramaswami1999.pdf
1794	trp&tcy_Ramaswami1999.pdf
1795	trp&tcy_Ramaswami1999.pdf
1796	url&urd_Ramaswami1999.pdf
1797	url&urd_Ramaswami1999.pdf
1798	vaa&yea_Ramaswami1999.pdf
1799	vaa&yea_Ramaswami1999.pdf
1800	yeu_Ramaswami1999.pdf
1801	NA
1802	NA
1803	NA
1804	NA
1805	NA
1806	NA
1807	NA
1808	NA
1809	NA
1810	NA
1811	NA
1812	NA
1813	NA
1814	NA
1815	NA
1816	NA
1817	NA
1818	NA
1819	NA
1820	NA
1821	NA
1822	NA
1823	NA
1824	NA
1825	NA
1826	NA
1827	NA
1828	NA
1829	NA
1830	NA
1831	NA
1832	NA
1833	NA
1834	NA
1835	NA
1836	NA
1837	NA
1838	NA
1839	NA
1840	NA
1841	NA
1842	NA
1843	NA
1844	NA
1845	NA
1846	NA
1847	NA
1848	NA
1849	NA
1850	NA
1851	NA
1852	NA
1853	NA
1854	NA
1855	NA
1856	NA
1857	NA
1858	NA
1859	NA
1860	NA
1861	NA
1862	NA
1863	NA
1864	NA
1865	NA
1866	NA
1867	NA
1868	NA
1869	NA
1870	NA
1871	NA
1872	NA
1873	NA
1874	NA
1875	NA
1876	NA
1877	NA
1878	NA
1879	NA
1880	NA
1881	NA
1882	NA
1883	NA
1884	NA
1885	NA
1886	NA
1887	NA
1888	NA
1889	NA
1890	NA
1891	NA
1892	NA
1893	NA
1894	NA
1895	NA
1896	NA
1897	NA
1898	NA
1899	NA
1900	NA
1901	NA
1902	NA
1903	NA
1904	NA
1905	NA
1906	NA
1907	NA
1908	NA
1909	NA
1910	NA
1911	NA
1912	NA
1913	NA
1914	NA
1915	NA
1916	NA
1917	NA
1918	NA
1919	NA
1920	NA
1921	NA
1922	NA
1923	NA
1924	NA
1925	NA
1926	NA
1927	NA
1928	NA
1929	NA
1930	NA
1931	NA
1932	NA
1933	NA
1934	NA
1935	NA
1936	NA
1937	NA
1938	NA
1939	NA
1940	NA
1941	NA
1942	NA
1943	NA
1944	NA
1945	NA
1946	NA
1947	NA
1948	NA
1949	NA
1950	NA
1951	NA
1952	NA
1953	NA
1954	NA
1955	NA
1956	NA
1957	NA
1958	NA
1959	NA
1960	NA
1961	NA
1962	NA
1963	NA
1964	NA
1965	NA
1966	NA
1967	NA
1968	NA
1969	NA
1970	NA
1971	NA
1972	NA
1973	NA
1974	NA
1975	NA
1976	NA
1977	NA
1978	NA
1979	NA
1980	NA
1981	NA
1982	NA
1983	NA
1984	NA
1985	NA
1986	NA
1987	NA
1988	NA
1989	NA
1990	NA
1991	NA
1992	NA
1993	NA
1994	NA
1995	NA
1996	NA
1997	NA
1998	NA
1999	NA
2000	NA
2001	NA
2002	NA
2003	NA
2004	NA
2005	NA
2006	NA
2007	NA
2008	NA
2009	NA
2010	NA
2011	NA
2012	NA
2013	NA
2014	NA
2015	NA
2016	NA
2017	NA
2018	NA
2019	NA
2020	NA
2021	NA
2022	NA
2023	NA
2024	NA
2025	NA
2026	NA
2027	NA
2028	NA
2029	NA
2030	NA
2031	NA
2032	NA
2033	NA
2034	NA
2035	NA
2036	NA
2037	NA
2038	NA
2039	NA
2040	NA
2041	NA
2042	NA
2043	NA
2044	NA
2045	NA
2046	NA
2047	NA
2048	NA
2049	NA
2050	NA
2051	NA
2052	NA
2053	NA
2054	NA
2055	NA
2056	NA
2057	NA
2058	NA
2059	NA
2060	NA
2061	NA
2062	NA
2063	NA
2064	NA
2065	NA
2066	NA
2067	NA
2068	NA
2069	NA
2070	NA
2071	NA
2072	NA
2073	NA
2074	NA
2075	NA
2076	NA
2077	NA
2078	NA
2079	NA
2080	NA
2081	NA
2082	NA
2083	NA
2084	NA
2085	NA
2086	NA
2087	NA
2088	NA
2089	NA
2090	NA
2091	NA
2092	NA
2093	NA
2094	NA
2095	NA
2096	NA
2097	NA
2098	NA
2099	NA
2100	NA
2101	NA
2102	NA
2103	NA
2104	NA
2105	NA
2106	NA
2107	NA
2108	NA
2109	NA
2110	NA
2111	NA
2112	NA
2113	NA
2114	NA
2115	NA
2116	NA
2117	NA
2118	NA
2119	NA
2120	NA
2121	NA
2122	NA
2123	NA
2124	NA
2125	NA
2126	NA
2127	NA
2128	NA
2129	NA
2130	NA
2131	NA
2132	NA
2133	NA
2134	NA
2135	NA
2136	NA
2137	NA
2138	NA
2139	NA
2140	NA
2141	NA
2142	NA
2143	NA
2144	NA
2145	NA
2146	NA
2147	NA
2148	NA
2149	NA
2150	NA
2151	NA
2152	NA
2153	NA
2154	NA
2155	NA
